Id,y
10056,167.498307232412562000000000000000000000000000000000000000000000
10057,104.577895890142570000000000000000000000000000000000000000000000
10058,230.070086610075442000000000000000000000000000000000000000000000
10059,20.988026644576529000000000000000000000000000000000000000000000
10060,-4.822581262501616000000000000000000000000000000000000000000000
10061,-201.922940810637310000000000000000000000000000000000000000000000
10062,560.063926565770043000000000000000000000000000000000000000000000
10063,55.288476252449009500000000000000000000000000000000000000000000
10064,671.301574691834667000000000000000000000000000000000000000000000
10065,-493.748738285228575000000000000000000000000000000000000000000000
10066,-279.353036732592041500000000000000000000000000000000000000000000
10067,-53.712527613147957000000000000000000000000000000000000000000000
10068,379.698195500975456000000000000000000000000000000000000000000000
10069,315.071410857981415630000000000000000000000000000000000000000000
10070,169.130017326143128000000000000000000000000000000000000000000000
10071,-271.599303269011329600000000000000000000000000000000000000000000
10072,783.802222675034098000000000000000000000000000000000000000000000
10073,44.577311515548509700000000000000000000000000000000000000000000
10074,57.406780054577370000000000000000000000000000000000000000000000
10075,-161.078274143067964500000000000000000000000000000000000000000000
10076,-220.669578478857362000000000000000000000000000000000000000000000
10077,223.241294429291754200000000000000000000000000000000000000000000
10078,352.665595543754201000000000000000000000000000000000000000000000
10079,13.163291366265588000000000000000000000000000000000000000000000
10080,-461.994146985730560900000000000000000000000000000000000000000000
10081,305.372146691423360000000000000000000000000000000000000000000000
10082,-230.596561738611236000000000000000000000000000000000000000000000
10083,359.074443242543963000000000000000000000000000000000000000000000
10084,-430.260563375921380000000000000000000000000000000000000000000000
10085,-115.548822055461925500000000000000000000000000000000000000000000
10086,-88.960063878673727000000000000000000000000000000000000000000000
10087,-488.290189808041830500000000000000000000000000000000000000000000
10088,-139.350338547135228000000000000000000000000000000000000000000000
10089,57.338808108526852200000000000000000000000000000000000000000000
10090,-190.336242721664270000000000000000000000000000000000000000000000
10091,-6.508092914824575000000000000000000000000000000000000000000000
10092,189.291077747018325000000000000000000000000000000000000000000000
10093,346.603678185655279000000000000000000000000000000000000000000000
10094,871.627320648589696000000000000000000000000000000000000000000000
10095,-147.013537386538509600000000000000000000000000000000000000000000
10096,443.489937779429834600000000000000000000000000000000000000000000
10097,-30.498432974436987500000000000000000000000000000000000000000000
10098,185.463457534459418000000000000000000000000000000000000000000000
10099,-119.917171517328000000000000000000000000000000000000000000000000
10100,43.575238001807328000000000000000000000000000000000000000000000
10101,58.318571552244390000000000000000000000000000000000000000000000
10102,-197.152468298397635000000000000000000000000000000000000000000000
10103,-70.471606788412197400000000000000000000000000000000000000000000
10104,-342.846053288667687400000000000000000000000000000000000000000000
10105,-29.233589873717003700000000000000000000000000000000000000000000
10106,49.522929296103587000000000000000000000000000000000000000000000
10107,-16.246144137913189000000000000000000000000000000000000000000000
10108,33.775069261606886000000000000000000000000000000000000000000000
10109,-68.883077483241353800000000000000000000000000000000000000000000
10110,25.863399493696843000000000000000000000000000000000000000000000
10111,-617.314284271695579500000000000000000000000000000000000000000000
10112,-185.904413011948918000000000000000000000000000000000000000000000
10113,323.783106109386330000000000000000000000000000000000000000000000
10114,-35.662195722127910000000000000000000000000000000000000000000000
10115,-733.529771161383672000000000000000000000000000000000000000000000
10116,-240.738562647361024000000000000000000000000000000000000000000000
10117,-381.973146624248866000000000000000000000000000000000000000000000
10118,75.319944621695019000000000000000000000000000000000000000000000
10119,36.610326459117813000000000000000000000000000000000000000000000
10120,-28.756270225023101700000000000000000000000000000000000000000000
10121,-481.160627968588065900000000000000000000000000000000000000000000
10122,408.850230422988568000000000000000000000000000000000000000000000
10123,-765.021747199163435000000000000000000000000000000000000000000000
10124,178.072696516370444000000000000000000000000000000000000000000000
10125,-7.649879385673300000000000000000000000000000000000000000000000
10126,134.796846233759242000000000000000000000000000000000000000000000
10127,-477.458514212870216300000000000000000000000000000000000000000000
10128,-248.706253013235965000000000000000000000000000000000000000000000
10129,-361.884657223863693000000000000000000000000000000000000000000000
10130,-18.755611748554203000000000000000000000000000000000000000000000
10131,7.795604374434651000000000000000000000000000000000000000000000
10132,-109.105989725383611000000000000000000000000000000000000000000000
10133,-63.073745242194301000000000000000000000000000000000000000000000
10134,591.823183734915660000000000000000000000000000000000000000000000
10135,259.612633696627786000000000000000000000000000000000000000000000
10136,-279.865832008767534400000000000000000000000000000000000000000000
10137,93.225359400518423000000000000000000000000000000000000000000000
10138,-427.287315419135213000000000000000000000000000000000000000000000
10139,84.386566330898127000000000000000000000000000000000000000000000
10140,-311.544630644155417000000000000000000000000000000000000000000000
10141,11.419268612561547000000000000000000000000000000000000000000000
10142,-297.831468423585164400000000000000000000000000000000000000000000
10143,-331.928970968643233000000000000000000000000000000000000000000000
10144,656.013230525730590400000000000000000000000000000000000000000000
10145,-476.662681365053718400000000000000000000000000000000000000000000
10146,361.194045133774582000000000000000000000000000000000000000000000
10147,-150.185268611922888000000000000000000000000000000000000000000000
10148,299.946719024323959000000000000000000000000000000000000000000000
10149,-191.721432192707825200000000000000000000000000000000000000000000
10150,151.949995116120138000000000000000000000000000000000000000000000
10151,-64.672757815764185000000000000000000000000000000000000000000000
10152,351.244861630633494000000000000000000000000000000000000000000000
10153,-370.636445756272470000000000000000000000000000000000000000000000
10154,349.224981786111013000000000000000000000000000000000000000000000
10155,273.524609616801424600000000000000000000000000000000000000000000
10156,783.197184319687383600000000000000000000000000000000000000000000
10157,-124.237889735740159000000000000000000000000000000000000000000000
10158,-155.220044329908215100000000000000000000000000000000000000000000
10159,-506.955649386410202000000000000000000000000000000000000000000000
10160,201.693212385615365000000000000000000000000000000000000000000000
10161,-415.174057159636225000000000000000000000000000000000000000000000
10162,-348.165105169564674000000000000000000000000000000000000000000000
10163,-201.952241086809614000000000000000000000000000000000000000000000
10164,-658.950447053337020500000000000000000000000000000000000000000000
10165,179.346401681715230000000000000000000000000000000000000000000000
10166,124.069258161687255000000000000000000000000000000000000000000000
10167,-209.150253552017720000000000000000000000000000000000000000000000
10168,213.705134774005726000000000000000000000000000000000000000000000
10169,-82.117210238089380500000000000000000000000000000000000000000000
10170,-97.110269897268585000000000000000000000000000000000000000000000
10171,124.268005746480451000000000000000000000000000000000000000000000
10172,50.289915657142831800000000000000000000000000000000000000000000
10173,538.743959281336829000000000000000000000000000000000000000000000
10174,630.017534554336985000000000000000000000000000000000000000000000
10175,217.259277826544227000000000000000000000000000000000000000000000
10176,-491.733741326707677200000000000000000000000000000000000000000000
10177,-131.141751138832710000000000000000000000000000000000000000000000
10178,362.393022417294526000000000000000000000000000000000000000000000
10179,-14.363038055408261000000000000000000000000000000000000000000000
10180,-30.261757361676299000000000000000000000000000000000000000000000
10181,-107.323580767299144400000000000000000000000000000000000000000000
10182,-334.062592929671814000000000000000000000000000000000000000000000
10183,299.506399646432734000000000000000000000000000000000000000000000
10184,-103.472214845053423000000000000000000000000000000000000000000000
10185,179.820499467194260000000000000000000000000000000000000000000000
10186,122.200708879006932000000000000000000000000000000000000000000000
10187,86.580371616906276800000000000000000000000000000000000000000000
10188,386.482560566992001000000000000000000000000000000000000000000000
10189,-613.361174504582369600000000000000000000000000000000000000000000
10190,-269.816387383462750000000000000000000000000000000000000000000000
10191,260.731451262285853000000000000000000000000000000000000000000000
10192,-44.620161280427230000000000000000000000000000000000000000000000
10193,-159.157175764168612000000000000000000000000000000000000000000000
10194,-145.245598793575182000000000000000000000000000000000000000000000
10195,447.228214876001299000000000000000000000000000000000000000000000
10196,476.356985969594633000000000000000000000000000000000000000000000
10197,121.794213453272420100000000000000000000000000000000000000000000
10198,-1.535679056106484000000000000000000000000000000000000000000000
10199,410.744096538781178900000000000000000000000000000000000000000000
10200,90.828099799647454000000000000000000000000000000000000000000000
10201,150.073369568451176000000000000000000000000000000000000000000000
10202,24.033652961546810500000000000000000000000000000000000000000000
10203,273.886634053630490000000000000000000000000000000000000000000000
10204,-154.529260380250933000000000000000000000000000000000000000000000
10205,42.588901507065800000000000000000000000000000000000000000000000
10206,617.341706316856298000000000000000000000000000000000000000000000
10207,38.939360761429632000000000000000000000000000000000000000000000
10208,-91.436101194904189500000000000000000000000000000000000000000000
10209,225.353274773911247700000000000000000000000000000000000000000000
10210,151.058275770856510000000000000000000000000000000000000000000000
10211,-86.916647736460031000000000000000000000000000000000000000000000
10212,-101.717889580073003000000000000000000000000000000000000000000000
10213,161.937765026055076000000000000000000000000000000000000000000000
10214,357.870414103545487000000000000000000000000000000000000000000000
10215,32.145978186554229000000000000000000000000000000000000000000000
10216,-379.145399200292100000000000000000000000000000000000000000000000
10217,-165.942132223671912000000000000000000000000000000000000000000000
10218,257.453921694540997600000000000000000000000000000000000000000000
10219,-124.838507791841163000000000000000000000000000000000000000000000
10220,47.084514722992005000000000000000000000000000000000000000000000
10221,-67.050651389802001000000000000000000000000000000000000000000000
10222,287.173344134163807000000000000000000000000000000000000000000000
10223,836.267427770162401000000000000000000000000000000000000000000000
10224,-78.733292602056404000000000000000000000000000000000000000000000
10225,-293.009229152193747000000000000000000000000000000000000000000000
10226,284.916326462256059000000000000000000000000000000000000000000000
10227,377.951432008227739000000000000000000000000000000000000000000000
10228,-473.942619589722760000000000000000000000000000000000000000000000
10229,-538.809454976604201000000000000000000000000000000000000000000000
10230,-372.904750403186721000000000000000000000000000000000000000000000
10231,-83.377008899687490050000000000000000000000000000000000000000000
10232,157.462059519112798000000000000000000000000000000000000000000000
10233,167.502914561510330000000000000000000000000000000000000000000000
10234,-105.690405743196417400000000000000000000000000000000000000000000
10235,561.161687917628325000000000000000000000000000000000000000000000
10236,-149.355318957468077000000000000000000000000000000000000000000000
10237,196.966805123522288000000000000000000000000000000000000000000000
10238,-33.819911727579693000000000000000000000000000000000000000000000
10239,5.199419882337488000000000000000000000000000000000000000000000
10240,-121.708422960632493400000000000000000000000000000000000000000000
10241,53.473579817378424000000000000000000000000000000000000000000000
10242,531.291893841124720400000000000000000000000000000000000000000000
10243,-157.602622589375892000000000000000000000000000000000000000000000
10244,-183.771962392612291000000000000000000000000000000000000000000000
10245,643.832246425662394000000000000000000000000000000000000000000000
10246,17.780306010129458000000000000000000000000000000000000000000000
10247,-92.079397194602710000000000000000000000000000000000000000000000
10248,485.493164605074783000000000000000000000000000000000000000000000
10249,-221.236578607939285000000000000000000000000000000000000000000000
10250,490.606505048461420000000000000000000000000000000000000000000000
10251,-43.677159154250486000000000000000000000000000000000000000000000
10252,139.933229871176403000000000000000000000000000000000000000000000
10253,207.504474427611020000000000000000000000000000000000000000000000
10254,17.092647024360182000000000000000000000000000000000000000000000
10255,-396.472033160529154500000000000000000000000000000000000000000000
10256,-168.301667615291491200000000000000000000000000000000000000000000
10257,-75.593241001244310000000000000000000000000000000000000000000000
10258,-292.073507800769505000000000000000000000000000000000000000000000
10259,-59.373665346633151900000000000000000000000000000000000000000000
10260,247.369047064384321800000000000000000000000000000000000000000000
10261,206.831127581856426000000000000000000000000000000000000000000000
10262,17.462464464080172300000000000000000000000000000000000000000000
10263,-181.811485006569597450000000000000000000000000000000000000000000
10264,300.176150945486014000000000000000000000000000000000000000000000
10265,-567.638724795588817000000000000000000000000000000000000000000000
10266,311.593272852634946000000000000000000000000000000000000000000000
10267,-9.929511835492110000000000000000000000000000000000000000000000
10268,161.407823045478015300000000000000000000000000000000000000000000
10269,272.385599229723417000000000000000000000000000000000000000000000
10270,55.122457419425530500000000000000000000000000000000000000000000
10271,-15.278267412197647000000000000000000000000000000000000000000000
10272,286.402301942902822000000000000000000000000000000000000000000000
10273,387.888611943474531600000000000000000000000000000000000000000000
10274,-148.578888636386578000000000000000000000000000000000000000000000
10275,171.952352448395878000000000000000000000000000000000000000000000
10276,-411.570592222678975000000000000000000000000000000000000000000000
10277,213.802538270752106000000000000000000000000000000000000000000000
10278,133.930024373717187000000000000000000000000000000000000000000000
10279,-99.017177501241701000000000000000000000000000000000000000000000
10280,-162.417242245582339000000000000000000000000000000000000000000000
10281,-39.074190113478763000000000000000000000000000000000000000000000
10282,-295.158452183239433000000000000000000000000000000000000000000000
10283,141.324813543595693000000000000000000000000000000000000000000000
10284,163.059830053345820000000000000000000000000000000000000000000000
10285,-55.455401462417674000000000000000000000000000000000000000000000
10286,-145.740676093521620000000000000000000000000000000000000000000000
10287,16.350462436354473000000000000000000000000000000000000000000000
10288,-364.298558482828438600000000000000000000000000000000000000000000
10289,558.663018737672750000000000000000000000000000000000000000000000
10290,40.050661219007485000000000000000000000000000000000000000000000
10291,67.637345042970021000000000000000000000000000000000000000000000
10292,559.840084655466321600000000000000000000000000000000000000000000
10293,469.806947157415733000000000000000000000000000000000000000000000
10294,-149.499801054529468000000000000000000000000000000000000000000000
10295,-328.822786699696330000000000000000000000000000000000000000000000
10296,425.771317046674358000000000000000000000000000000000000000000000
10297,85.504662411794813000000000000000000000000000000000000000000000
10298,-166.915537055849472800000000000000000000000000000000000000000000
10299,-662.298407039349607000000000000000000000000000000000000000000000
10300,50.280391653003632400000000000000000000000000000000000000000000
10301,-11.355718332961744700000000000000000000000000000000000000000000
10302,-451.811264449530500000000000000000000000000000000000000000000000
10303,78.672833134131142000000000000000000000000000000000000000000000
10304,-386.818799917356625000000000000000000000000000000000000000000000
10305,-273.227383052371523000000000000000000000000000000000000000000000
10306,352.015045440022110000000000000000000000000000000000000000000000
10307,-263.848040918102100400000000000000000000000000000000000000000000
10308,-214.730222993611821000000000000000000000000000000000000000000000
10309,-84.881154897384359000000000000000000000000000000000000000000000
10310,745.883279125422534000000000000000000000000000000000000000000000
10311,-418.975108452273626000000000000000000000000000000000000000000000
10312,739.199125166194522000000000000000000000000000000000000000000000
10313,-469.077426352947725200000000000000000000000000000000000000000000
10314,481.829844865671252000000000000000000000000000000000000000000000
10315,363.207974787440722000000000000000000000000000000000000000000000
10316,-270.253041820719103000000000000000000000000000000000000000000000
10317,-399.592124716131959000000000000000000000000000000000000000000000
10318,234.457280307064280000000000000000000000000000000000000000000000
10319,-38.734693570326340000000000000000000000000000000000000000000000
10320,238.368748718506875000000000000000000000000000000000000000000000
10321,28.697441990182789970000000000000000000000000000000000000000000
10322,238.230957859652857000000000000000000000000000000000000000000000
10323,-130.007440300001273000000000000000000000000000000000000000000000
10324,-681.294561778849805000000000000000000000000000000000000000000000
10325,61.580652959542543000000000000000000000000000000000000000000000
10326,-444.929850670959129000000000000000000000000000000000000000000000
10327,-14.713208392840688000000000000000000000000000000000000000000000
10328,680.476782342856680000000000000000000000000000000000000000000000
10329,288.732606493764254600000000000000000000000000000000000000000000
10330,839.970490155671740500000000000000000000000000000000000000000000
10331,416.657476519179406000000000000000000000000000000000000000000000
10332,167.356037289156803000000000000000000000000000000000000000000000
10333,-86.779537867068656000000000000000000000000000000000000000000000
10334,332.769967600436694000000000000000000000000000000000000000000000
10335,-201.334430934253661000000000000000000000000000000000000000000000
10336,-43.625082987841311000000000000000000000000000000000000000000000
10337,-107.902377796096995000000000000000000000000000000000000000000000
10338,-284.035738025170608000000000000000000000000000000000000000000000
10339,232.608557178325781000000000000000000000000000000000000000000000
10340,237.833151715399832000000000000000000000000000000000000000000000
10341,74.399805677203109000000000000000000000000000000000000000000000
10342,255.517704063645950000000000000000000000000000000000000000000000
10343,-168.649619285610276160000000000000000000000000000000000000000000
10344,68.563346016290035000000000000000000000000000000000000000000000
10345,-365.441981725260597000000000000000000000000000000000000000000000
10346,189.706498860946056500000000000000000000000000000000000000000000
10347,-369.833249766708971000000000000000000000000000000000000000000000
10348,-250.900243902377883000000000000000000000000000000000000000000000
10349,76.313550196232127000000000000000000000000000000000000000000000
10350,-344.945509233775857000000000000000000000000000000000000000000000
10351,-187.423393268125661000000000000000000000000000000000000000000000
10352,482.169756982521900000000000000000000000000000000000000000000000
10353,125.752669728859850000000000000000000000000000000000000000000000
10354,450.691943752185371000000000000000000000000000000000000000000000
10355,216.176190182082059000000000000000000000000000000000000000000000
10356,34.341935719304806000000000000000000000000000000000000000000000
10357,57.511455961215232400000000000000000000000000000000000000000000
10358,-211.419498947127271000000000000000000000000000000000000000000000
10359,49.762491809493050000000000000000000000000000000000000000000000
10360,76.111040207584338000000000000000000000000000000000000000000000
10361,-29.196254490440762200000000000000000000000000000000000000000000
10362,33.048958528737419000000000000000000000000000000000000000000000
10363,364.562712163100016000000000000000000000000000000000000000000000
10364,234.482809873151319000000000000000000000000000000000000000000000
10365,-21.796554859090010000000000000000000000000000000000000000000000
10366,-476.937877047799904000000000000000000000000000000000000000000000
10367,43.567658993046889000000000000000000000000000000000000000000000
10368,-310.957213665169196570000000000000000000000000000000000000000000
10369,-46.941116226037124500000000000000000000000000000000000000000000
10370,181.195581071335514000000000000000000000000000000000000000000000
10371,-214.962429820071796000000000000000000000000000000000000000000000
10372,-80.227060315221314000000000000000000000000000000000000000000000
10373,841.208229165736526000000000000000000000000000000000000000000000
10374,102.356787085870058000000000000000000000000000000000000000000000
10375,37.297738046881700400000000000000000000000000000000000000000000
10376,77.398182759602085540000000000000000000000000000000000000000000
10377,435.794521493692135000000000000000000000000000000000000000000000
10378,111.394792651557079400000000000000000000000000000000000000000000
10379,-128.829224153875059500000000000000000000000000000000000000000000
10380,573.050121058395871000000000000000000000000000000000000000000000
10381,48.602468077911149000000000000000000000000000000000000000000000
10382,-68.554146592188518000000000000000000000000000000000000000000000
10383,56.681624505830246000000000000000000000000000000000000000000000
10384,-360.309931999440221000000000000000000000000000000000000000000000
10385,131.901922834504132200000000000000000000000000000000000000000000
10386,-264.525897633430575000000000000000000000000000000000000000000000
10387,-378.793249724992568000000000000000000000000000000000000000000000
10388,-190.099292599766296000000000000000000000000000000000000000000000
10389,862.915213040961486000000000000000000000000000000000000000000000
10390,159.576496662310681000000000000000000000000000000000000000000000
10391,514.020463580145371600000000000000000000000000000000000000000000
10392,61.387667803406951000000000000000000000000000000000000000000000
10393,720.875895832657907000000000000000000000000000000000000000000000
10394,-450.976731039802152000000000000000000000000000000000000000000000
10395,105.894442119997274000000000000000000000000000000000000000000000
10396,-27.532603044002866000000000000000000000000000000000000000000000
10397,-23.435561966770042000000000000000000000000000000000000000000000
10398,331.205998294945810000000000000000000000000000000000000000000000
10399,-156.024563948240997000000000000000000000000000000000000000000000
10400,.947701838560331400000000000000000000000000000000000000000000
10401,17.232405165319695000000000000000000000000000000000000000000000
10402,143.239084170212332200000000000000000000000000000000000000000000
10403,53.226451390746707000000000000000000000000000000000000000000000
10404,41.013349269794365000000000000000000000000000000000000000000000
10405,-129.392551468347347200000000000000000000000000000000000000000000
10406,430.916521045930187000000000000000000000000000000000000000000000
10407,-427.909619657357008400000000000000000000000000000000000000000000
10408,49.114004852091682000000000000000000000000000000000000000000000
10409,-221.647580389187350000000000000000000000000000000000000000000000
10410,-313.759712186850333600000000000000000000000000000000000000000000
10411,115.244522447069762800000000000000000000000000000000000000000000
10412,96.100972044535525000000000000000000000000000000000000000000000
10413,-399.915984942420814000000000000000000000000000000000000000000000
10414,-8.411407923562918000000000000000000000000000000000000000000000
10415,733.184132437468328000000000000000000000000000000000000000000000
10416,-332.426766491650934000000000000000000000000000000000000000000000
10417,83.676120421943272800000000000000000000000000000000000000000000
10418,339.792748655442468200000000000000000000000000000000000000000000
10419,-35.115701314514285000000000000000000000000000000000000000000000
10420,38.204335433877938000000000000000000000000000000000000000000000
10421,-606.198489055930879800000000000000000000000000000000000000000000
10422,194.272853389461737000000000000000000000000000000000000000000000
10423,155.031551161582448000000000000000000000000000000000000000000000
10424,-111.256477873483852000000000000000000000000000000000000000000000
10425,-63.339371636516121900000000000000000000000000000000000000000000
10426,403.935818728963884000000000000000000000000000000000000000000000
10427,690.919430335859566000000000000000000000000000000000000000000000
10428,75.781299436449914000000000000000000000000000000000000000000000
10429,-340.315406523576028000000000000000000000000000000000000000000000
10430,-195.761595426978379000000000000000000000000000000000000000000000
10431,40.445138708755697000000000000000000000000000000000000000000000
10432,-137.654187960292831000000000000000000000000000000000000000000000
10433,-95.674796589544751000000000000000000000000000000000000000000000
10434,290.843537872502698000000000000000000000000000000000000000000000
10435,568.464681347278476400000000000000000000000000000000000000000000
10436,351.218650754074435000000000000000000000000000000000000000000000
10437,194.715166581682573000000000000000000000000000000000000000000000
10438,-312.150842087193544000000000000000000000000000000000000000000000
10439,-518.310786872447742000000000000000000000000000000000000000000000
10440,-80.751580480612882000000000000000000000000000000000000000000000
10441,-109.910538305784613000000000000000000000000000000000000000000000
10442,491.410836475196148000000000000000000000000000000000000000000000
10443,371.485144860493822300000000000000000000000000000000000000000000
10444,343.856644668435210000000000000000000000000000000000000000000000
10445,114.607853973684439900000000000000000000000000000000000000000000
10446,-315.204421909882454000000000000000000000000000000000000000000000
10447,83.103965093070696000000000000000000000000000000000000000000000
10448,-82.599151017740666000000000000000000000000000000000000000000000
10449,-182.219027225275626000000000000000000000000000000000000000000000
10450,-294.917292451304666000000000000000000000000000000000000000000000
10451,-294.210555314869588000000000000000000000000000000000000000000000
10452,611.547041735651900000000000000000000000000000000000000000000000
10453,-34.756134103592544600000000000000000000000000000000000000000000
10454,-115.041576900577795000000000000000000000000000000000000000000000
10455,263.279337902375493000000000000000000000000000000000000000000000
10456,346.056512092838006000000000000000000000000000000000000000000000
10457,194.611615269109954000000000000000000000000000000000000000000000
10458,257.356149638494152600000000000000000000000000000000000000000000
10459,-303.208094927115049200000000000000000000000000000000000000000000
10460,-173.195910857059752000000000000000000000000000000000000000000000
10461,-88.539834485784676000000000000000000000000000000000000000000000
10462,137.601612000111856000000000000000000000000000000000000000000000
10463,337.048649278064980500000000000000000000000000000000000000000000
10464,155.725234603626896000000000000000000000000000000000000000000000
10465,-250.290792905238015300000000000000000000000000000000000000000000
10466,148.063400151435353000000000000000000000000000000000000000000000
10467,333.682188609378210000000000000000000000000000000000000000000000
10468,-260.336392383425523000000000000000000000000000000000000000000000
10469,340.307909227914381000000000000000000000000000000000000000000000
10470,224.685355712695330000000000000000000000000000000000000000000000
10471,-607.279717061931046000000000000000000000000000000000000000000000
10472,-54.859592940918597400000000000000000000000000000000000000000000
10473,-685.091081725843124000000000000000000000000000000000000000000000
10474,268.258270778594257000000000000000000000000000000000000000000000
10475,108.797435633884217000000000000000000000000000000000000000000000
10476,-233.167617172720602000000000000000000000000000000000000000000000
10477,115.890881578502007000000000000000000000000000000000000000000000
10478,75.288754614984722000000000000000000000000000000000000000000000
10479,312.586953940342192240000000000000000000000000000000000000000000
10480,78.425907046794960000000000000000000000000000000000000000000000
10481,-509.630796439582151000000000000000000000000000000000000000000000
10482,142.152945784746336700000000000000000000000000000000000000000000
10483,-567.609674459883749000000000000000000000000000000000000000000000
10484,99.197844110130887000000000000000000000000000000000000000000000
10485,181.765693646809687000000000000000000000000000000000000000000000
10486,-27.407098394358321300000000000000000000000000000000000000000000
10487,-646.821050815974691230000000000000000000000000000000000000000000
10488,-261.632816250299203000000000000000000000000000000000000000000000
10489,-398.876889197815810000000000000000000000000000000000000000000000
10490,-259.410752056182981600000000000000000000000000000000000000000000
10491,-252.057403567990832600000000000000000000000000000000000000000000
10492,-25.647967227331479500000000000000000000000000000000000000000000
10493,-479.357949423141990150000000000000000000000000000000000000000000
10494,109.910686190219030000000000000000000000000000000000000000000000
10495,161.942579691139790200000000000000000000000000000000000000000000
10496,-436.807174239754945300000000000000000000000000000000000000000000
10497,-66.012204422567543100000000000000000000000000000000000000000000
10498,-73.605382654071898000000000000000000000000000000000000000000000
10499,51.002739446193860000000000000000000000000000000000000000000000
10500,7.609681032163540000000000000000000000000000000000000000000000
10501,-38.390486731082876000000000000000000000000000000000000000000000
10502,493.595970606928207400000000000000000000000000000000000000000000
10503,-303.449080544486585000000000000000000000000000000000000000000000
10504,285.363058760686059300000000000000000000000000000000000000000000
10505,236.930821219462084000000000000000000000000000000000000000000000
10506,-112.902887382091546940000000000000000000000000000000000000000000
10507,-104.916397054046996000000000000000000000000000000000000000000000
10508,70.110711720151950000000000000000000000000000000000000000000000
10509,-334.402180774617850000000000000000000000000000000000000000000000
10510,-526.152061351331736000000000000000000000000000000000000000000000
10511,26.695126681540363200000000000000000000000000000000000000000000
10512,16.625076878906790000000000000000000000000000000000000000000000
10513,-282.623918686239311000000000000000000000000000000000000000000000
10514,-156.764389223248280000000000000000000000000000000000000000000000
10515,-368.703852401055873000000000000000000000000000000000000000000000
10516,87.266983883973878000000000000000000000000000000000000000000000
10517,9.621961449394321000000000000000000000000000000000000000000000
10518,159.338554333949721000000000000000000000000000000000000000000000
10519,737.835436190072237000000000000000000000000000000000000000000000
10520,-63.525614896837842000000000000000000000000000000000000000000000
10521,253.392345404068120500000000000000000000000000000000000000000000
10522,-195.479262260479076000000000000000000000000000000000000000000000
10523,-233.604062757005973600000000000000000000000000000000000000000000
10524,672.043002760330137000000000000000000000000000000000000000000000
10525,161.026478116340073000000000000000000000000000000000000000000000
10526,-86.923885883781955600000000000000000000000000000000000000000000
10527,767.449937631786385000000000000000000000000000000000000000000000
